"time","rep","training_site","infections","importations","testPositive"
5,4,"FLW",0,0,5
5,40,"FB",7,0,15
5,40,"FLW",2,0,2
5,400,"FB",1,0,10
5,400,"FLW",1,0,5
5,401,"FB",0,0,13
5,401,"FLW",4,0,9
5,402,"FB",1,0,5
5,402,"FLW",0,0,1
5,403,"FB",0,0,3
5,403,"FLW",0,0,2
5,404,"FB",8,0,17
5,404,"FLW",0,0,6
5,405,"FB",2,0,6
5,405,"FLW",0,0,3
5,406,"FB",2,0,5
5,406,"FLW",4,0,8
5,407,"FB",8,0,17
5,407,"FLW",0,0,2
5,408,"FB",2,0,3
5,408,"FLW",4,0,7
5,409,"FB",3,0,8
5,409,"FLW",0,0,4
5,41,"FB",12,0,14
5,41,"FLW",0,0,6
5,410,"FB",0,0,4
5,410,"FLW",0,0,8
5,411,"FB",7,0,11
5,411,"FLW",0,0,5
5,412,"FB",8,0,8
5,412,"FLW",0,0,2
5,413,"FB",0,0,5
5,413,"FLW",0,0,2
5,414,"FB",0,0,4
5,414,"FLW",0,0,2
5,415,"FB",0,0,4
5,415,"FLW",0,0,1
5,416,"FB",0,0,3
5,416,"FLW",0,0,4
5,417,"FB",0,0,8
5,417,"FLW",3,0,12
5,418,"FB",0,0,9
5,418,"FLW",0,0,5
5,419,"FB",0,0,7
5,419,"FLW",0,0,2
5,42,"FB",0,0,9
5,42,"FLW",3,0,3
5,420,"FB",5,0,9
5,420,"FLW",2,0,5
5,421,"FB",0,0,6
5,421,"FLW",0,0,3
5,422,"FB",0,0,2
5,422,"FLW",0,0,0
5,423,"FB",0,0,9
5,423,"FLW",0,0,4
5,424,"FB",0,0,7
5,424,"FLW",0,0,2
5,425,"FB",0,0,7
5,425,"FLW",0,0,2
5,426,"FB",1,0,8
5,426,"FLW",0,0,3
5,427,"FB",4,0,15
5,427,"FLW",0,0,2
5,428,"FB",0,0,8
5,428,"FLW",0,0,7
5,429,"FB",1,0,8
5,429,"FLW",0,0,3
5,43,"FB",0,0,7
5,43,"FLW",0,0,2
5,430,"FB",0,0,4
5,430,"FLW",0,0,2
5,431,"FB",5,1,12
5,431,"FLW",0,0,3
5,432,"FB",6,0,13
5,432,"FLW",0,0,2
5,433,"FB",0,0,6
5,433,"FLW",0,0,2
5,434,"FB",11,0,20
5,434,"FLW",0,0,2
5,435,"FB",0,0,6
5,435,"FLW",0,0,4
5,436,"FB",2,0,12
5,436,"FLW",3,0,13
5,437,"FB",0,0,8
5,437,"FLW",0,0,2
5,438,"FB",4,0,11
5,438,"FLW",0,0,2
5,439,"FB",1,0,14
5,439,"FLW",0,0,3
5,44,"FB",12,0,20
5,44,"FLW",0,0,0
5,440,"FB",1,0,5
5,440,"FLW",0,0,5
5,441,"FB",0,0,7
5,441,"FLW",0,0,2
5,442,"FB",0,0,3
5,442,"FLW",0,0,4
5,443,"FB",0,0,9
5,443,"FLW",0,0,1
5,444,"FB",4,0,5
5,444,"FLW",0,0,1
5,445,"FB",0,0,7
5,445,"FLW",0,0,2
5,446,"FB",17,0,8
5,446,"FLW",0,0,4
5,447,"FB",0,0,5
5,447,"FLW",0,0,3
5,448,"FB",0,0,7
5,448,"FLW",0,0,10
5,449,"FB",0,0,5
5,449,"FLW",0,0,6
5,45,"FB",1,0,5
5,45,"FLW",0,0,1
5,450,"FB",0,0,4
5,450,"FLW",0,0,1
5,451,"FB",0,0,6
5,451,"FLW",0,0,5
5,452,"FB",7,0,19
5,452,"FLW",0,0,3
5,453,"FB",0,0,2
5,453,"FLW",0,0,2
5,454,"FB",1,0,7
5,454,"FLW",0,0,4
5,455,"FB",4,0,8
5,455,"FLW",4,0,6
5,456,"FB",0,0,6
5,456,"FLW",0,0,8
5,457,"FB",4,0,13
5,457,"FLW",0,0,7
5,458,"FB",0,0,9
5,458,"FLW",0,0,3
5,459,"FB",2,0,3
5,459,"FLW",0,0,2
5,46,"FB",0,0,7
5,46,"FLW",0,0,7
5,460,"FB",0,0,6
5,460,"FLW",4,0,6
5,461,"FB",0,0,1
5,461,"FLW",0,0,2
5,462,"FB",0,0,2
5,462,"FLW",0,0,2
5,463,"FB",2,0,6
5,463,"FLW",0,0,6
5,464,"FB",2,0,15
5,464,"FLW",4,0,15
5,465,"FB",5,0,12
5,465,"FLW",0,0,1
5,466,"FB",0,0,6
5,466,"FLW",0,0,3
5,467,"FB",0,0,7
5,467,"FLW",0,0,2
5,468,"FB",0,0,8
5,468,"FLW",3,0,3
5,469,"FB",0,0,9
5,469,"FLW",0,0,4
5,47,"FB",0,0,9
5,47,"FLW",7,0,12
5,470,"FB",0,0,11
5,470,"FLW",0,0,6
5,471,"FB",0,0,7
5,471,"FLW",0,0,2
5,472,"FB",0,0,6
5,472,"FLW",1,0,3
5,473,"FB",2,0,12
5,473,"FLW",0,0,3
5,474,"FB",0,0,4
5,474,"FLW",0,0,4
5,475,"FB",0,0,9
5,475,"FLW",0,0,3
5,476,"FB",11,0,20
5,476,"FLW",0,0,5
5,477,"FB",0,0,4
5,477,"FLW",0,0,5
5,478,"FB",0,0,6
5,478,"FLW",3,0,6
5,479,"FB",0,0,5
5,479,"FLW",0,0,2
5,48,"FB",8,0,8
5,48,"FLW",0,0,1
5,480,"FB",0,0,3
5,480,"FLW",0,0,4
5,481,"FB",0,0,7
5,481,"FLW",5,0,9
5,482,"FB",0,0,3
5,482,"FLW",0,0,3
5,483,"FB",4,0,3
5,483,"FLW",2,0,10
5,484,"FB",1,0,8
5,484,"FLW",0,0,1
5,485,"FB",0,0,6
5,485,"FLW",0,0,3
5,486,"FB",0,0,6
5,486,"FLW",0,0,3
5,487,"FB",4,0,17
5,487,"FLW",0,0,0
5,488,"FB",1,0,8
5,488,"FLW",0,0,4
5,489,"FB",7,0,22
5,489,"FLW",2,0,1
5,49,"FB",0,0,7
5,49,"FLW",0,0,1
5,490,"FB",1,0,8
5,490,"FLW",0,0,0
5,491,"FB",0,0,7
5,491,"FLW",0,0,2
5,492,"FB",1,0,7
5,492,"FLW",0,0,4
5,493,"FB",0,0,7
5,493,"FLW",0,0,5
5,494,"FB",0,0,5
5,494,"FLW",0,0,4
5,495,"FB",0,0,9
5,495,"FLW",0,0,6
5,496,"FB",0,0,12
5,496,"FLW",1,0,3
5,497,"FB",4,0,9
5,497,"FLW",0,0,5
5,498,"FB",1,0,6
5,498,"FLW",0,0,2
5,499,"FB",0,0,6
5,499,"FLW",0,0,2
5,5,"FB",8,0,17
5,5,"FLW",7,0,11
5,50,"FB",0,0,8
5,50,"FLW",0,0,6
5,500,"FB",0,0,5
5,500,"FLW",0,0,5
5,501,"FB",1,0,4
5,501,"FLW",0,0,5
5,502,"FB",0,0,6
5,502,"FLW",1,0,3
5,503,"FB",0,0,6
5,503,"FLW",3,0,9
5,504,"FB",0,0,4
5,504,"FLW",0,0,4
5,505,"FB",0,0,11
5,505,"FLW",0,0,7
5,506,"FB",2,0,8
5,506,"FLW",0,0,5
5,507,"FB",1,0,8
5,507,"FLW",0,0,4
5,508,"FB",0,0,6
5,508,"FLW",4,0,5
5,509,"FB",4,0,15
5,509,"FLW",0,0,4
5,51,"FB",0,0,8
5,51,"FLW",0,0,1
5,510,"FB",0,0,8
5,510,"FLW",0,0,4
5,511,"FB",0,0,6
5,511,"FLW",0,0,3
5,512,"FB",0,0,6
5,512,"FLW",0,0,2
5,513,"FB",4,0,13
5,513,"FLW",0,0,6
5,514,"FB",10,0,13
5,514,"FLW",0,0,5
5,515,"FB",4,0,11
5,515,"FLW",0,0,3
5,516,"FB",0,0,1
5,516,"FLW",0,0,2
5,517,"FB",0,0,8
5,517,"FLW",2,0,4
5,518,"FB",0,0,2
5,518,"FLW",0,0,2
5,519,"FB",6,0,12
5,519,"FLW",0,0,2
5,52,"FB",0,0,2
5,52,"FLW",0,0,4
5,520,"FB",0,0,10
5,520,"FLW",0,0,1
5,521,"FB",4,0,7
5,521,"FLW",0,0,3
5,522,"FB",0,0,9
5,522,"FLW",0,0,3
5,523,"FB",0,0,6
5,523,"FLW",2,0,9
5,524,"FB",0,0,3
5,524,"FLW",0,0,4
5,525,"FB",1,0,13
5,525,"FLW",0,0,2
5,526,"FB",2,0,7
5,526,"FLW",0,0,5
5,527,"FB",0,0,8
5,527,"FLW",0,0,0
5,528,"FB",0,0,4
5,528,"FLW",0,0,3
5,529,"FB",0,0,4
5,529,"FLW",0,0,7
5,53,"FB",0,0,7
5,53,"FLW",0,0,6
5,530,"FB",1,0,9
5,530,"FLW",0,0,5
5,531,"FB",6,0,9
5,531,"FLW",1,0,6
5,532,"FB",0,0,1
5,532,"FLW",0,0,3
5,533,"FB",1,1,6
5,533,"FLW",1,0,3
5,534,"FB",0,0,2
5,534,"FLW",0,0,1
5,535,"FB",0,0,8
5,535,"FLW",0,0,2
5,536,"FB",0,0,5
5,536,"FLW",0,0,3
5,537,"FB",0,0,2
5,537,"FLW",0,0,1
5,538,"FB",0,0,5
5,538,"FLW",0,0,2
5,539,"FB",1,0,5
5,539,"FLW",0,0,3
5,54,"FB",0,0,9
5,54,"FLW",0,0,5
5,540,"FB",3,0,1
5,540,"FLW",0,0,6
5,541,"FB",4,0,13
5,541,"FLW",0,0,1
5,542,"FB",0,0,5
5,542,"FLW",0,0,1
5,543,"FB",0,0,7
5,543,"FLW",0,0,1
5,544,"FB",1,0,6
5,544,"FLW",8,0,5
5,545,"FB",1,0,10
5,545,"FLW",0,0,4
5,546,"FB",2,0,14
5,546,"FLW",0,0,5
5,547,"FB",1,0,6
5,547,"FLW",0,0,4
5,548,"FB",6,0,20
5,548,"FLW",4,0,4
5,549,"FB",2,0,9
5,549,"FLW",5,0,6
5,55,"FB",0,0,4
5,55,"FLW",0,0,3
5,550,"FB",0,0,7
5,550,"FLW",0,0,6
5,551,"FB",0,0,7
5,551,"FLW",4,0,12
5,552,"FB",0,0,5
5,552,"FLW",0,0,3
5,553,"FB",0,0,7
5,553,"FLW",0,0,0
5,554,"FB",2,0,5
5,554,"FLW",0,0,2
5,555,"FB",0,0,7
5,555,"FLW",0,0,1
5,556,"FB",0,0,2
5,556,"FLW",0,0,3
5,557,"FB",3,0,8
5,557,"FLW",0,0,4
5,558,"FB",3,0,8
5,558,"FLW",10,0,3
5,559,"FB",0,0,5
5,559,"FLW",0,0,6
5,56,"FB",2,0,13
5,56,"FLW",0,0,3
5,560,"FB",0,0,9
5,560,"FLW",0,0,6
5,561,"FB",0,0,7
5,561,"FLW",0,0,6
5,562,"FB",10,0,13
5,562,"FLW",1,0,3
5,563,"FB",0,0,4
5,563,"FLW",1,0,3
5,564,"FB",0,0,4
5,564,"FLW",0,0,2
5,565,"FB",0,0,7
5,565,"FLW",0,0,7
5,566,"FB",2,0,9
5,566,"FLW",0,0,3
5,567,"FB",0,0,1
5,567,"FLW",0,0,2
5,568,"FB",10,0,13
5,568,"FLW",1,0,4
5,569,"FB",0,0,5
5,569,"FLW",0,0,3
5,57,"FB",0,0,6
5,57,"FLW",0,0,3
5,570,"FB",0,0,7
5,570,"FLW",0,0,4
5,571,"FB",6,0,12
5,571,"FLW",0,0,1
5,572,"FB",0,0,8
5,572,"FLW",0,0,4
5,573,"FB",7,0,11
5,573,"FLW",0,0,4
5,574,"FB",6,0,13
5,574,"FLW",0,0,4
5,575,"FB",9,0,9
5,575,"FLW",0,0,1
5,576,"FB",1,1,4
5,576,"FLW",0,0,1
5,577,"FB",0,0,11
5,577,"FLW",1,0,5
5,578,"FB",4,0,6
5,578,"FLW",0,0,6
5,579,"FB",0,0,6
5,579,"FLW",0,0,7
5,58,"FB",0,0,8
5,58,"FLW",5,0,6
5,580,"FB",3,0,9
5,580,"FLW",7,0,12
5,581,"FB",6,0,8
5,581,"FLW",0,0,5
5,582,"FB",1,0,3
5,582,"FLW",0,0,2
5,583,"FB",0,0,11
5,583,"FLW",0,0,2
5,584,"FB",6,0,11
5,584,"FLW",0,0,1
5,585,"FB",0,0,5
5,585,"FLW",0,0,1
5,586,"FB",0,0,8
5,586,"FLW",0,0,5
5,587,"FB",0,0,6
5,587,"FLW",0,0,6
5,588,"FB",1,0,11
5,588,"FLW",0,0,3
5,589,"FB",0,0,5
5,589,"FLW",0,0,5
5,59,"FB",0,0,2
5,59,"FLW",0,0,3
5,590,"FB",7,0,5
5,590,"FLW",0,0,7
5,591,"FB",0,0,5
5,591,"FLW",0,0,4
5,592,"FB",0,0,5
5,592,"FLW",0,0,4
5,593,"FB",0,0,6
5,593,"FLW",0,0,1
5,594,"FB",0,0,6
5,594,"FLW",0,0,4
5,595,"FB",0,0,7
5,595,"FLW",0,0,2
5,596,"FB",2,0,6
5,596,"FLW",0,0,1
5,597,"FB",4,0,6
5,597,"FLW",3,0,6
5,598,"FB",0,0,13
5,598,"FLW",0,0,2
5,599,"FB",0,0,6
5,599,"FLW",0,0,5
5,6,"FB",0,0,5
5,6,"FLW",0,0,3
5,60,"FB",11,0,15
5,60,"FLW",0,0,5
5,600,"FB",0,0,7
5,600,"FLW",0,0,1
5,601,"FB",1,0,8
5,601,"FLW",0,0,1
5,602,"FB",0,0,10
5,602,"FLW",0,0,1
5,603,"FB",3,0,10
5,603,"FLW",10,0,9
5,604,"FB",8,0,9
5,604,"FLW",0,0,2
5,605,"FB",0,0,6
5,605,"FLW",0,0,5
5,606,"FB",6,0,15
5,606,"FLW",0,0,5
5,607,"FB",5,0,14
5,607,"FLW",0,0,4
5,608,"FB",0,0,12
5,608,"FLW",0,0,3
5,609,"FB",0,0,3
5,609,"FLW",0,0,1
5,61,"FB",0,0,1
5,61,"FLW",0,0,2
5,610,"FB",0,0,8
5,610,"FLW",0,0,3
5,611,"FB",2,0,9
5,611,"FLW",0,0,3
5,612,"FB",1,0,12
5,612,"FLW",0,0,3
5,613,"FB",6,0,4
5,613,"FLW",0,0,1
5,614,"FB",0,0,7
5,614,"FLW",0,0,3
5,615,"FB",2,0,8
5,615,"FLW",0,0,2
5,616,"FB",3,0,6
5,616,"FLW",0,0,0
5,617,"FB",0,0,3
5,617,"FLW",0,0,3
5,618,"FB",0,0,8
5,618,"FLW",6,0,8
5,619,"FB",0,0,9
5,619,"FLW",0,0,4
5,62,"FB",0,0,3
5,62,"FLW",1,1,3
5,620,"FB",0,0,4
5,620,"FLW",0,0,5
5,621,"FB",0,0,4
5,621,"FLW",0,0,3
5,622,"FB",0,0,7
5,622,"FLW",0,0,6
5,623,"FB",0,0,3
5,623,"FLW",0,0,2
5,624,"FB",9,0,5
5,624,"FLW",1,0,1
5,625,"FB",0,0,3
5,625,"FLW",1,0,6
5,626,"FB",3,0,8
5,626,"FLW",0,0,7
5,627,"FB",5,0,8
5,627,"FLW",1,0,4
5,628,"FB",0,0,1
5,628,"FLW",11,0,6
5,629,"FB",5,0,11
5,629,"FLW",0,0,5
5,63,"FB",3,0,10
5,63,"FLW",0,0,1
5,630,"FB",0,0,7
5,630,"FLW",0,0,2
5,631,"FB",0,0,3
5,631,"FLW",0,0,4
5,632,"FB",0,0,7
5,632,"FLW",0,0,2
5,633,"FB",6,0,8
5,633,"FLW",0,0,8
5,634,"FB",0,0,5
5,634,"FLW",1,0,6
5,635,"FB",1,0,5
5,635,"FLW",4,0,7
5,636,"FB",8,0,19
5,636,"FLW",4,0,15
5,637,"FB",0,0,8
5,637,"FLW",0,0,4
5,638,"FB",0,0,5
5,638,"FLW",0,0,2
5,639,"FB",2,0,10
5,639,"FLW",0,0,6
5,64,"FB",4,0,8
5,64,"FLW",0,0,3
5,640,"FB",0,0,5
5,640,"FLW",3,0,6
5,641,"FB",0,0,7
5,641,"FLW",0,0,3
5,642,"FB",1,0,8
5,642,"FLW",0,0,1
5,643,"FB",2,0,6
5,643,"FLW",6,0,6
5,644,"FB",6,0,19
5,644,"FLW",0,0,6
5,645,"FB",0,0,9
5,645,"FLW",0,0,7
5,646,"FB",0,0,8
5,646,"FLW",0,0,2
5,647,"FB",0,0,6
5,647,"FLW",0,0,7
5,648,"FB",1,0,7
5,648,"FLW",0,0,3
5,649,"FB",0,0,7
5,649,"FLW",0,0,2
5,65,"FB",0,0,6
5,65,"FLW",0,0,3
5,650,"FB",0,0,7
5,650,"FLW",0,0,4
5,651,"FB",0,0,5
5,651,"FLW",0,0,6
5,652,"FB",0,0,9
5,652,"FLW",0,0,1
5,653,"FB",0,0,12
5,653,"FLW",0,0,4
5,654,"FB",0,0,7
5,654,"FLW",0,0,2
5,655,"FB",0,0,5
5,655,"FLW",1,0,5
5,656,"FB",12,0,19
5,656,"FLW",0,0,7
5,657,"FB",0,0,9
5,657,"FLW",2,0,3
5,658,"FB",0,0,4
5,658,"FLW",0,0,4
5,659,"FB",8,0,10
5,659,"FLW",3,0,5
5,66,"FB",3,0,9
5,66,"FLW",0,0,2
5,660,"FB",1,0,5
5,660,"FLW",0,0,5
5,661,"FB",1,0,4
5,661,"FLW",0,0,3
5,662,"FB",4,0,8
5,662,"FLW",0,0,2
5,663,"FB",0,0,4
5,663,"FLW",0,0,2
5,664,"FB",0,0,7
5,664,"FLW",0,0,2
5,665,"FB",2,0,9
5,665,"FLW",0,0,4
5,666,"FB",0,0,4
5,666,"FLW",0,0,3
5,667,"FB",10,0,21
5,667,"FLW",0,0,2
5,668,"FB",0,0,8
5,668,"FLW",3,0,8
5,669,"FB",0,0,4
5,669,"FLW",1,0,6
5,67,"FB",0,0,10
5,67,"FLW",0,0,0
5,670,"FB",0,0,13
5,670,"FLW",0,0,2
5,671,"FB",0,0,9
5,671,"FLW",0,0,3
5,672,"FB",6,0,9
5,672,"FLW",0,0,2
5,673,"FB",0,0,6
5,673,"FLW",0,0,3
5,674,"FB",5,0,9
5,674,"FLW",0,0,4
5,675,"FB",0,0,10
5,675,"FLW",0,0,3
5,676,"FB",0,0,15
5,676,"FLW",0,0,5
5,677,"FB",1,0,7
5,677,"FLW",0,0,2
5,678,"FB",0,0,7
5,678,"FLW",0,0,5
5,679,"FB",0,0,6
5,679,"FLW",2,0,4
5,68,"FB",2,0,9
5,68,"FLW",0,0,2
5,680,"FB",1,0,11
5,680,"FLW",0,0,0
5,681,"FB",0,0,8
5,681,"FLW",0,0,3
5,682,"FB",1,0,6
5,682,"FLW",0,0,6
5,683,"FB",0,0,6
5,683,"FLW",0,0,3
5,684,"FB",2,0,5
5,684,"FLW",0,0,1
5,685,"FB",0,0,5
5,685,"FLW",0,0,3
5,686,"FB",2,0,5
5,686,"FLW",0,0,2
5,687,"FB",4,0,10
5,687,"FLW",1,0,6
5,688,"FB",0,0,11
5,688,"FLW",0,0,3
5,689,"FB",0,0,4
5,689,"FLW",0,0,3
5,69,"FB",0,0,2
5,69,"FLW",0,0,3
5,690,"FB",0,0,7
5,690,"FLW",0,0,2
5,691,"FB",0,0,6
5,691,"FLW",1,0,3
5,692,"FB",0,0,5
5,692,"FLW",0,0,3
5,693,"FB",0,0,9
5,693,"FLW",0,0,3
5,694,"FB",0,0,4
5,694,"FLW",0,0,3
5,695,"FB",4,0,6
5,695,"FLW",0,0,6
5,696,"FB",8,0,9
5,696,"FLW",8,0,22
5,697,"FB",0,0,3
5,697,"FLW",0,0,3
5,698,"FB",1,0,8
5,698,"FLW",0,0,6
5,699,"FB",1,0,8
5,699,"FLW",0,0,2
5,7,"FB",3,0,7
5,7,"FLW",0,0,2
5,70,"FB",5,0,8
5,70,"FLW",0,0,7
5,700,"FB",5,0,10
5,700,"FLW",0,0,3
5,701,"FB",0,0,8
5,701,"FLW",0,0,3
5,702,"FB",0,0,3
5,702,"FLW",0,0,1
5,703,"FB",0,0,9
5,703,"FLW",0,0,3
5,704,"FB",0,0,4
5,704,"FLW",0,0,3
5,705,"FB",6,0,14
5,705,"FLW",1,0,8
5,706,"FB",2,0,7
5,706,"FLW",0,0,2
5,707,"FB",2,0,11
5,707,"FLW",0,0,4
5,708,"FB",0,0,6
5,708,"FLW",0,0,5
5,709,"FB",2,0,5
5,709,"FLW",0,0,2
5,71,"FB",0,0,2
5,71,"FLW",4,0,8
5,710,"FB",0,0,6
5,710,"FLW",0,0,3
5,711,"FB",0,0,8
5,711,"FLW",0,0,1
5,712,"FB",7,0,11
5,712,"FLW",0,0,4
5,713,"FB",3,0,8
5,713,"FLW",0,0,1
5,714,"FB",0,0,2
5,714,"FLW",0,0,1
5,715,"FB",1,0,5
5,715,"FLW",1,0,9
5,716,"FB",0,0,3
5,716,"FLW",0,0,3
5,717,"FB",0,0,5
5,717,"FLW",0,0,3
5,718,"FB",0,0,5
5,718,"FLW",0,0,1
5,719,"FB",2,0,10
5,719,"FLW",0,0,2
5,72,"FB",0,0,3
5,72,"FLW",0,0,7
5,720,"FB",0,0,6
5,720,"FLW",0,0,4
5,721,"FB",2,0,6
5,721,"FLW",0,0,5
5,722,"FB",0,0,3
5,722,"FLW",0,0,3
5,723,"FB",1,0,9
5,723,"FLW",0,0,8
5,724,"FB",0,0,5
5,724,"FLW",7,0,10
5,725,"FB",4,0,11
5,725,"FLW",0,0,3
5,726,"FB",2,0,11
5,726,"FLW",2,0,5
5,727,"FB",0,0,12
5,727,"FLW",0,0,2
5,728,"FB",1,0,10
5,728,"FLW",2,0,6
5,729,"FB",1,0,10
5,729,"FLW",0,0,1
5,73,"FB",2,0,10
5,73,"FLW",0,0,3
5,730,"FB",1,0,13
5,730,"FLW",4,0,5
5,731,"FB",0,0,8
5,731,"FLW",0,0,1
5,732,"FB",0,0,5
5,732,"FLW",0,0,7
5,733,"FB",0,0,5
5,733,"FLW",0,0,3
5,734,"FB",0,0,2
5,734,"FLW",0,0,7
5,735,"FB",2,0,10
5,735,"FLW",0,0,4
5,736,"FB",4,0,10
5,736,"FLW",0,0,1
5,737,"FB",2,0,10
5,737,"FLW",0,0,2
5,738,"FB",0,0,9
5,738,"FLW",0,0,2
5,739,"FB",0,0,6
5,739,"FLW",0,0,4
5,74,"FB",0,0,6
5,74,"FLW",0,0,3
5,740,"FB",0,0,13
5,740,"FLW",0,0,3
5,741,"FB",1,0,5
5,741,"FLW",4,0,11
5,742,"FB",0,0,5
5,742,"FLW",0,0,4
5,743,"FB",0,0,6
5,743,"FLW",8,0,4
5,744,"FB",0,0,7
5,744,"FLW",0,0,5
5,745,"FB",1,1,7
5,745,"FLW",0,0,4
5,746,"FB",3,0,16
5,746,"FLW",0,0,1
5,747,"FB",0,0,7
5,747,"FLW",0,0,3
5,748,"FB",0,0,13
5,748,"FLW",0,0,5
5,749,"FB",0,0,4
5,749,"FLW",0,0,5
5,75,"FB",0,0,9
5,75,"FLW",0,0,2
5,750,"FB",8,0,13
5,750,"FLW",6,0,11
5,751,"FB",0,0,3
5,751,"FLW",3,0,4
5,752,"FB",3,0,9
5,752,"FLW",0,0,3
5,753,"FB",2,0,14
5,753,"FLW",0,0,4
5,754,"FB",0,0,4
5,754,"FLW",0,0,2
5,755,"FB",0,0,7
5,755,"FLW",8,0,9
5,756,"FB",2,0,5
5,756,"FLW",0,0,1
5,757,"FB",7,0,14
5,757,"FLW",5,0,8
5,758,"FB",0,0,7
5,758,"FLW",0,0,4
5,759,"FB",2,0,10
5,759,"FLW",0,0,4
5,76,"FB",9,0,6
5,76,"FLW",0,0,4
5,760,"FB",0,0,3
5,760,"FLW",1,0,5
5,761,"FB",7,0,9
5,761,"FLW",0,0,0
5,762,"FB",0,0,6
5,762,"FLW",3,0,4
5,763,"FB",2,0,10
5,763,"FLW",7,0,9
5,764,"FB",0,0,5
5,764,"FLW",0,0,2
5,765,"FB",0,0,8
5,765,"FLW",0,0,1
5,766,"FB",1,0,5
5,766,"FLW",6,0,13
5,767,"FB",0,0,9
5,767,"FLW",0,0,4
5,768,"FB",0,0,2
5,768,"FLW",0,0,3
5,769,"FB",3,0,8
5,769,"FLW",0,0,3
5,77,"FB",0,0,2
5,77,"FLW",0,0,4
5,770,"FB",2,0,5
5,770,"FLW",0,0,4
5,771,"FB",0,0,8
5,771,"FLW",0,0,5
5,772,"FB",4,0,10
5,772,"FLW",0,0,6
5,773,"FB",0,0,11
5,773,"FLW",0,0,4
5,774,"FB",0,0,4
5,774,"FLW",0,0,3
5,775,"FB",3,0,11
5,775,"FLW",2,0,5
5,776,"FB",0,0,8
5,776,"FLW",1,0,7
5,777,"FB",8,0,11
5,777,"FLW",2,0,5
5,778,"FB",0,0,4
5,778,"FLW",0,0,5
5,779,"FB",0,0,8
5,779,"FLW",0,0,2
5,78,"FB",0,0,1
5,78,"FLW",0,0,1
5,780,"FB",0,0,8
5,780,"FLW",0,0,2
5,781,"FB",2,0,10
5,781,"FLW",0,0,4
5,782,"FB",10,0,18
5,782,"FLW",0,0,1
5,783,"FB",0,0,3
5,783,"FLW",0,0,2
5,784,"FB",3,0,11
5,784,"FLW",5,0,6
5,785,"FB",0,0,5
5,785,"FLW",1,0,4
5,786,"FB",1,0,12
5,786,"FLW",0,0,6
5,787,"FB",2,0,6
5,787,"FLW",0,0,3
5,788,"FB",0,0,9
5,788,"FLW",0,0,3
5,789,"FB",0,0,7
5,789,"FLW",0,0,5
5,79,"FB",3,0,7
5,79,"FLW",0,0,3
5,790,"FB",0,0,3
5,790,"FLW",0,0,3
5,791,"FB",0,0,7
5,791,"FLW",0,0,1
5,792,"FB",3,0,20
5,792,"FLW",0,0,4
5,793,"FB",2,0,8
5,793,"FLW",0,0,1
5,794,"FB",7,0,9
5,794,"FLW",0,0,1
5,795,"FB",0,0,4
5,795,"FLW",0,0,2
5,796,"FB",0,0,5
5,796,"FLW",0,0,2
5,797,"FB",5,0,10
5,797,"FLW",0,0,1
5,798,"FB",7,0,14
5,798,"FLW",0,0,2
5,799,"FB",2,0,8
5,799,"FLW",0,0,2
5,8,"FB",0,0,6
5,8,"FLW",0,0,3
5,80,"FB",9,1,12
5,80,"FLW",0,0,6
5,800,"FB",1,0,11
5,800,"FLW",0,0,5
5,801,"FB",0,0,6
5,801,"FLW",0,0,3
5,802,"FB",0,0,4
5,802,"FLW",6,0,10
5,803,"FB",3,0,6
5,803,"FLW",0,0,3
5,804,"FB",0,0,10
5,804,"FLW",0,0,1
5,805,"FB",0,0,5
5,805,"FLW",0,0,3
5,806,"FB",6,0,14
5,806,"FLW",0,0,2
5,807,"FB",4,0,10
5,807,"FLW",0,0,4
5,808,"FB",6,0,11
5,808,"FLW",0,0,6
5,809,"FB",4,0,6
5,809,"FLW",0,0,3
5,81,"FB",0,0,6
5,81,"FLW",0,0,1
5,810,"FB",0,0,4
5,810,"FLW",2,0,4
5,811,"FB",0,0,1
5,811,"FLW",1,1,3
5,812,"FB",0,0,12
5,812,"FLW",0,0,2
5,813,"FB",0,0,6
5,813,"FLW",0,0,3
5,814,"FB",0,0,11
5,814,"FLW",1,0,5
5,815,"FB",8,0,21
5,815,"FLW",0,0,1
5,816,"FB",1,0,10
5,816,"FLW",0,0,0
5,817,"FB",0,0,5
5,817,"FLW",0,0,0
5,818,"FB",2,0,8
5,818,"FLW",0,0,2
5,819,"FB",0,0,3
5,819,"FLW",0,0,6
5,82,"FB",0,0,11
5,82,"FLW",0,0,2
5,820,"FB",0,0,7
5,820,"FLW",0,0,3
5,821,"FB",1,0,8
5,821,"FLW",0,0,3
5,822,"FB",0,0,8
5,822,"FLW",0,0,5
5,823,"FB",0,0,4
5,823,"FLW",0,0,3
5,824,"FB",0,0,1
5,824,"FLW",0,0,5
5,825,"FB",0,0,3
5,825,"FLW",0,0,5
5,826,"FB",3,0,12
5,826,"FLW",0,0,2
5,827,"FB",0,0,11
5,827,"FLW",0,0,5
5,828,"FB",0,0,7
5,828,"FLW",4,0,11
5,829,"FB",5,0,11
5,829,"FLW",0,0,2
5,83,"FB",0,0,7
5,83,"FLW",0,0,3
5,830,"FB",0,0,2
5,830,"FLW",0,0,3
5,831,"FB",0,0,5
5,831,"FLW",0,0,5
5,832,"FB",0,0,6
5,832,"FLW",0,0,5
5,833,"FB",0,0,5
